# Rime user dictionary
#@/db_name	terra_pinyin
#@/db_type	userdb
#@/rime_version	1.12.0
#@/tick	9469
#@/user_id	cd7a444b-bd10-4f36-b2f9-43f3afd34724
ni3 chao1 	你超	c=1 d=0.0428521 t=9469
ni3 chao1 huai4 	你超壞	c=1 d=0.190139 t=9469
ni3 de5 	你的	c=14 d=3.08857 t=9469
ni3 hai2 	你還	c=1 d=0.782705 t=9469
ni3 hai2 shi4 	你還是	c=1 d=0.271173 t=9469
ni3 hao3 	你好	c=5 d=1.47046 t=9469
ni3 hao3 lao3 	你好老	c=1 d=0.29671 t=9469
ni3 jia1 	你家	c=1 d=0.0670793 t=9469
ni3 jia1 you3 	你家有	c=1 d=0.511709 t=9469
ni3 jiao4 	你叫	c=1 d=0.67032 t=9469
ni3 jiu4 	你就	c=1 d=0.0122773 t=9469
ni3 jiu4 shuo1 	你就說	c=1 d=0.238115 t=9469
ni3 kan1 	你看	c=4 d=0.947514 t=9469
ni3 ke3 yi3 	你可以	c=7 d=1.11864 t=9469
ni3 ma1 	你媽	c=1 d=0.67368 t=9469
ni3 men5 	你們	c=29 d=4.79378 t=9469
ni3 men5 hen3 qi2 guai4 	你們很奇怪	c=1 d=0.97531 t=9469
ni3 neng2 	你能	c=1 d=0.621885 t=9469
ni3 qu4 	你去	c=5 d=0.733373 t=9469
ni3 que4 ding4 	你確定	c=1 d=0.249075 t=9469
ni3 ru2 guo3 	你如果	c=1 d=0.579842 t=9469
ni3 shuo1 	你說	c=1 d=0.427415 t=9469
ni3 shuo1 de2 dui4 	你說得對	c=2 d=0.510787 t=9469
ni3 si3 wo3 huo2 	你死我活	c=1 d=0.941765 t=9469
ni3 ta1 	你他	c=1 d=0.70822 t=9469
ni3 wei2 sha2 	你爲啥	c=1 d=0.644036 t=9469
ni3 xian1 	你先	c=3 d=0.733043 t=9469
ni3 xiang3 	你想	c=1 d=0.301194 t=9469
ni3 xiang3 yao1 	你想要	c=1 d=0.302704 t=9469
ni3 yao1 	你要	c=15 d=2.65279 t=9469
ni3 yao1 bu4 yao1 	你要不要	c=2 d=0.871246 t=9469
ni3 yao1 de5 	你要的	c=1 d=0.83527 t=9469
ni3 yao1 qu4 	你要去	c=1 d=0.70822 t=9469
ni3 ye3 	你也	c=2 d=0.966666 t=9469
ni3 yi1 ding4 	你一定	c=1 d=0.540641 t=9469
ni3 yi1 zhi2 	你一直	c=1 d=0.913931 t=9469
ni3 yong4 	你用	c=2 d=1.46047 t=9469
ni3 you3 	你有	c=5 d=1.42493 t=9469
ni3 zai4 	你再	c=2 d=1.21363 t=9469
ni3 zai4 	你在	c=2 d=0.683861 t=9469
ni3 zhe4 	你這	c=1 d=0.621885 t=9469
ni3 zhi1 dao4 	你知道	c=3 d=0.750008 t=9469
ni3 zhi2 jie1 	你直接	c=1 d=0.909373 t=9469
ni3 zui4 gao1 	你最高	c=1 d=0.729789 t=9469
ni4 	膩	c=1 d=0.733447 t=9469
ni4 si3 	溺死	c=2 d=0.712491 t=9469
nian2 	年	c=1 d=0.341298 t=9469
nian2 qing1 	年輕	c=1 d=0.537944 t=9469
nian2 tu3 	粘土	c=2 d=0.891366 t=9469
niao3 jiao4 	鳥叫	c=1 d=0.923116 t=9469
niao3 yong4 	鳥用	c=1 d=0.798516 t=9469
ning2 yuan4 	寧願	c=1 d=0.715338 t=9469
niu2 bi1 	牛逼	c=3 d=0.538503 t=9469
niu2 nai3 	牛奶	c=2 d=1.68729 t=9469
nong2 	農	c=2 d=1.00651 t=9469
nong2 ye4 	農業	c=1 d=0.386741 t=9469
nong4 bao4 	弄爆	c=1 d=0.463013 t=9469
nong4 le5 	弄了	c=1 d=0.67368 t=9469
nong4 si3 	弄死	c=1 d=0.158817 t=9469
nu3 	弩	c=4 d=1.36262 t=9469
nv3 	女	c=1 d=0.722527 t=9469
nv3 fang1 	女方	c=1 d=0.701173 t=9469
nv3 sheng1 	女生	c=1 d=0.740818 t=9469
o1 	噢	c=50 d=8.11276 t=9469
ou3 	偶	c=1 d=0.0345647 t=9469
ou3 he2 	耦合	c=2 d=1.31007 t=9469
pa4 	怕	c=2 d=0.752014 t=9469
pai1 shou3 	拍手	c=1 d=0.946485 t=9469
pai2 dui4 	排隊	c=1 d=0.683861 t=9469
pai4 	派	c=1 d=1 t=9469
pai4 bie2 	派別	c=1 d=1 t=9469
pai4 dui4 	派對	c=1 d=0.687289 t=9469
pai4 xi4 	派系	c=1 d=0.831104 t=9469
pan2 yi1 	盤一	c=1 d=0.0325493 t=9469
pang2 	旁	c=2 d=0.815953 t=9469
pang2 bian1 	旁邊	c=5 d=1.08875 t=9469
pang2 guan1 	旁觀	c=1 d=0.873716 t=9469
pang2 guan1 zhe3 	旁觀者	c=1 d=0.131336 t=9469
pang4 	胖	c=1 d=0.909373 t=9469
pao1 mian4 	泡麪	c=4 d=3.30294 t=9469
pao3 	跑	c=2 d=0.67368 t=9469
pao3 ku4 	跑酷	c=1 d=0.115903 t=9469
pao3 qu4 	跑去	c=1 d=0.97531 t=9469
pao3 tai4 kong1 	跑太空	c=1 d=0.733447 t=9469
pao3 tu3 	跑土	c=1 d=0.806541 t=9469
pao4 	泡	c=1 d=0.970446 t=9469
pei2 	陪	c=1 d=0.373439 t=9469
pei2 wan2 	陪玩	c=1 d=0.869358 t=9469
pei4 	配	c=1 d=0.377192 t=9469
pei4 he2 	配合	c=2 d=0.401776 t=9469
pen1 zui3 	噴嘴	c=2 d=1.03532 t=9469
peng2 you3 	朋友	c=2 d=1.57467 t=9469
peng4 dao4 	碰到	c=5 d=2.17755 t=9469
peng4 peng4 hu2 	碰碰胡	c=1 d=0.995012 t=9469
pi1 ping2 	批評	c=1 d=0.628135 t=9469
pi2 ge2 	皮革	c=3 d=1.53314 t=9469
pi3 hao4 	癖好	c=1 d=0.286505 t=9469
pi4 	屁	c=1 d=0.798516 t=9469
pian1 pian1 	偏偏	c=1 d=0.0300468 t=9469
pian2 yi5 	便宜	c=5 d=2.16783 t=9469
pian4 	騙	c=1 d=0.891366 t=9469
pian4 ren2 	騙人	c=1 d=0.839457 t=9469
piao1 zhe5 	飄着	c=1 d=0.364219 t=9469
pin1 	拼	c=1 d=0.337902 t=9469
pin2 dao4 	頻道	c=3 d=0.944928 t=9469
pin2 lv4 	頻率	c=3 d=1.25746 t=9469
pin3 	品	c=1 d=0.88692 t=9469
ping2 	平	c=1 d=0.25284 t=9469
ping2 	瓶	c=1 d=0.501576 t=9469
ping2 ban3 	平板	c=3 d=2.7713 t=9469
ping2 chang2 	平常	c=5 d=1.97849 t=9469
ping2 fen1 	評分	c=2 d=0.618783 t=9469
ping2 jun1 	平均	c=1 d=0.460704 t=9469
ping2 xing2 	平行	c=1 d=0.460704 t=9469
ping2 zi5 	瓶子	c=2 d=0.090952 t=9469
po2 	婆	c=1 d=0.852144 t=9469
po4 fang2 	破防	c=9 d=2.00399 t=9469
po4 huai4 	破壞	c=2 d=0.621885 t=9469
po4 jin4 	迫近	c=1 d=0.904837 t=9469
pu3 	普	c=1 d=0.157237 t=9469
pu3 tong1 	普通	c=5 d=4.56592 t=9469
qi1 fu4 	欺負	c=1 d=0.657047 t=9469
qi1 fu4 ren2 	欺負人	c=1 d=0.514274 t=9469
qi2 	奇	c=2 d=1.66641 t=9469
qi2 	騎	c=1 d=0.802519 t=9469
qi2 guai4 	奇怪	c=6 d=2.16579 t=9469
qi2 shi2 	其實	c=18 d=3.44086 t=9469
qi2 shi4 	騎士	c=2 d=0.617156 t=9469
qi2 ta1 	其他	c=10 d=1.83006 t=9469
qi2 ta1 ren2 	其他人	c=4 d=1.8331 t=9469
qi2 ta1 shi4 	其他是	c=1 d=0.0356146 t=9469
qi2 xian4 	期限	c=1 d=0.396531 t=9469
qi3 bu4 shi4 	豈不是	c=1 d=0.612626 t=9469
qi3 dong4 	啓動	c=3 d=0.99005 t=9469
qi3 lai2 	起來	c=3 d=0.414675 t=9469
qi3 ma3 	起碼	c=1 d=0.213312 t=9469
qi3 zuo4 	起坐	c=1 d=0.278037 t=9469
qi4 	器	c=1 d=0.458824 t=9469
qi4 fen1 	氣氛	c=1 d=0.878095 t=9469
qi4 pao1 	氣泡	c=1 d=0.67032 t=9469
qian1 	簽	c=3 d=2.87648 t=9442
qian1 che3 	牽扯	c=1 d=0.83527 t=9469
qian2 	前	c=5 d=1.57326 t=9469
qian2 bao1 	錢包	c=1 d=0.913931 t=9469
qian2 mian4 	前面	c=2 d=1.49611 t=9469
qian2 ti2 	前提	c=1 d=0.704688 t=9469
qian2 ti2 xia4 	前提下	c=1 d=0.839457 t=9469
qian2 wang3 	前往	c=1 d=0.0605068 t=9469
qian2 zhui4 	前綴	c=1 d=0.895834 t=9469
qiang2 	強	c=11 d=1.90504 t=9469
qiang2 bi4 	牆壁	c=1 d=0.396531 t=9469
qiang2 da4 	強大	c=1 d=0.207008 t=9469
qiang2 hua4 	強化	c=1 d=0.687289 t=9469
qiang2 li4 	強力	c=3 d=0.909373 t=9469
qiang2 lie4 	強烈	c=2 d=0.0329817 t=9469
qiang2 zhi4 	強制	c=2 d=1.08482 t=9469
qiang3 	搶	c=1 d=0.514274 t=9469
qiang3 le5 	強了	c=1 d=0.188247 t=9469
qiao1 	敲	c=3 d=1.13613 t=9469
qiao3 miao4 	巧妙	c=1 d=0.540641 t=9469
qiao4 	翹	c=1 d=0.319819 t=9469
qiao4 chi4 	鞘翅	c=1 d=0.396531 t=9469
qie1 	切	c=4 d=0.874754 t=9469
qie1 dan4 gao1 	切蛋糕	c=1 d=0.666977 t=9469
qie1 dao4 	切到	c=1 d=0.744532 t=9469
qie1 shou3 	切手	c=1 d=0.759572 t=9469
qin2 	秦	c=1 d=0.860708 t=9469
qing1 	輕	c=1 d=0.923116 t=9469
qing1 da4 	清大	c=3 d=1.22013 t=9469
qing1 hua2 	清華	c=1 d=0.97531 t=9469
qing1 jin1 	青金	c=1 d=0.0112206 t=9469
qing1 jin1 shi2 	青金石	c=1 d=1 t=9469
qing1 xiang4 	傾向	c=1 d=0.759572 t=9469
qing2 gan3 	情感	c=1 d=0.400517 t=9469
qing2 kuang4 	情況	c=1 d=0.722527 t=9469
qing2 ren2 	情人	c=1 d=0.1764 t=9469
qing2 shi3 	情史	c=2 d=0.481131 t=9469
qing3 	請	c=4 d=1.55555 t=9469
qing3 ke4 	請客	c=1 d=0.308819 t=9469
qiu2 	求	c=1 d=0.856415 t=9469
qiu2 	球	c=4 d=1.51013 t=9469
qu1 	區	c=1 d=0.701173 t=9469
qu1 dong4 	驅動	c=2 d=1 t=9469
qu1 gong1 suo3 	區公所	c=2 d=1.1004 t=9469
qu3 	取	c=0 d=0.0694197 t=9469
qu3 dai4 	取代	c=1 d=0.913931 t=9469
qu4 	去	c=50 d=5.40073 t=9469
qu4 guo4 	去過	c=2 d=0.695169 t=9469
qu4 kan1 	去看	c=1 d=0.904837 t=9469
qu4 zuo4 	去做	c=1 d=0.71177 t=9469
quan1 	圈	c=1 d=0.814647 t=9469
quan2 	全	c=1 d=0.774916 t=9469
quan2 bu4 	全部	c=4 d=1.0575 t=9469
quan2 bu4 dou1 	全部都	c=1 d=0.394554 t=9469
quan2 bu4 ren2 	全部人	c=2 d=0.916101 t=9469
quan2 cun1 	全村	c=1 d=0.697676 t=9469
quan2 kao4 	全靠	c=1 d=0.499074 t=9469
quan2 tao4 	全套	c=1 d=0.955997 t=9469
quan2 xian4 	權限	c=1 d=0.794534 t=9469
quan2 xin1 	全新	c=0 d=0.0331211 t=9469
quan2 xin1 ban3 ben3 	全新版本	c=1 d=0.332871 t=9469
quan2 zi4 dong4 	全自動	c=1 d=0.856415 t=9469
que4 	卻	c=1 d=0.985112 t=9469
que4 ding4 	確定	c=6 d=1.96048 t=9469
que4 ren4 	確認	c=2 d=0.853147 t=9469
que4 shi2 	確實	c=5 d=1.90874 t=9469
qun2 	羣	c=1 d=0.909373 t=9469
ran2 	然	c=1 d=0.687289 t=9469
ran2 hou4 	然後	c=20 d=2.69568 t=9469
ran2 liao4 	燃料	c=6 d=2.52223 t=9469
ran2 shao1 	燃燒	c=1 d=0.843665 t=9469
ran3 	染	c=1 d=0.037068 t=9469
ran3 liao4 	染料	c=1 d=0.57695 t=9469
rang4 	讓	c=5 d=1.21443 t=9469
rang4 ni3 	讓你	c=2 d=0.364219 t=9469
rang4 wo3 	讓我	c=5 d=2.14918 t=9469
rao4 	繞	c=1 d=0.869358 t=9469
rao4 quan1 	繞圈	c=1 d=0.0672055 t=9469
re4 men2 	熱門	c=1 d=0.946485 t=9469
ren2 	人	c=9 d=2.00717 t=9469
ren2 ci2 	仁慈	c=1 d=0.23457 t=9469
ren2 gong1 	人工	c=1 d=0.904837 t=9469
ren2 he2 	任何	c=2 d=0.794534 t=9469
ren2 jia1 	人家	c=2 d=1.41919 t=9469
ren2 lei4 	人類	c=1 d=0.733447 t=9469
ren2 li4 	人力	c=1 d=0.755784 t=9469
ren2 she4 	人社	c=0 d=0.0869358 t=9469
ren2 she4 	人設	c=1 d=0.970446 t=9469
ren2 she4 yuan4 	人社院	c=2 d=1.76508 t=9469
ren2 shu4 	人數	c=1 d=0.83527 t=9469
ren2 wu4 	人物	c=3 d=0.701173 t=9469
ren2 yin1 	人因	c=1 d=0.980199 t=9469
ren4 wei2 	認爲	c=1 d=0.927743 t=9469
ren4 wu4 	任務	c=1 d=0.980199 t=9469
ren4 zhen1 	認真	c=1 d=0.806541 t=9469
rong2 	溶	c=2 d=0.743281 t=9469
rong2 	融	c=1 d=0.755784 t=9469
rong2 lian4 	熔鍊	c=1 d=0.900325 t=9469
rong2 yan2 	熔岩	c=1 d=0.798516 t=9469
rong2 yan2 qiu2 	熔岩球	c=2 d=0.715821 t=9469
rong2 yi4 	容易	c=2 d=1.10092 t=9469
rong2 yuan2 	蠑螈	c=1 d=0.0623495 t=9469
rou4 	肉	c=2 d=1.32414 t=9469
ru2 	如	c=1 d=0.995012 t=9469
ru2 ci3 	如此	c=2 d=0.704688 t=9469
ru2 guo3 	如果	c=24 d=4.89204 t=9469
ru2 he2 	如何	c=1 d=0.733447 t=9469
ru2 jia1 	儒家	c=1 d=0.615697 t=9469
ruan3 ti3 	軟體	c=7 d=2.25889 t=9469
sa1 jiao1 	撒嬌	c=3 d=2.17869 t=9469
sai1 	塞	c=2 d=0.987613 t=9469
sai1 man3 	塞滿	c=1 d=0.980199 t=9469
sai4 	賽	c=1 d=0.729789 t=9469
sai4 bo2 	賽博	c=4 d=0.95048 t=9469
san1 	三	c=1 d=0.941765 t=9469
san1 cha1 ji3 	三叉戟	c=1 d=0.937067 t=9469
san1 jian4 tao4 	三件套	c=1 d=0.440432 t=9469
san1 xiao3 	三小	c=2 d=0.973042 t=9469
san3 	傘	c=1 d=0.00697795 t=9469
se4 	色	c=5 d=1.28093 t=9469
sen1 lin2 	森林	c=1 d=0.882497 t=9469
sha1 	殺	c=13 d=2.48909 t=9469
sha1 guang1 	殺光	c=1 d=1 t=9469
sha1 le5 	殺了	c=1 d=0.357007 t=9469
sha1 mo4 	沙漠	c=2 d=0.144186 t=9469
sha1 si3 	殺死	c=3 d=1.40077 t=9469
sha1 wo3 	殺我	c=1 d=0.362402 t=9469
sha1 zi5 	沙子	c=1 d=0.0222592 t=9469
sha2 	啥	c=15 d=2.84433 t=9469
sha2 gui3 	啥鬼	c=1 d=0.995012 t=9469
shan1 	刪	c=1 d=0.786628 t=9469
shan3 dian4 	閃電	c=2 d=0.990718 t=9469
shan4 ye4 	善業	c=1 d=0.852144 t=9469
shang1 	傷	c=3 d=0.986828 t=9469
shang1 dian4 	商店	c=1 d=0.179066 t=9469
shang1 hai4 	傷害	c=9 d=3.03079 t=9469
shang4 	上	c=20 d=3.03832 t=9469
shang4 ban1 	上班	c=1 d=0.810584 t=9469
shang4 ci4 	上次	c=1 d=0.847894 t=9469
shang4 di4 	上帝	c=2 d=0.515921 t=9469
shang4 gu3 	上古	c=1 d=0.683861 t=9469
shang4 ke4 	上課	c=3 d=1.44103 t=9469
shang4 lai5 	上來	c=1 d=0.548812 t=9469
shang4 le5 	上了	c=1 d=0.379083 t=9469
shang4 mian5 	上面	c=14 d=2.05832 t=9469
shang4 qu5 	上去	c=2 d=1.19387 t=9469
shang4 shou3 	上手	c=1 d=0.88692 t=9469
shang4 ta1 	上他	c=1 d=0.650509 t=9469
shang4 xian2 	上弦	c=1 d=0.923116 t=9469
shang4 xue2 qi1 	上學期	c=1 d=0.965605 t=9469
shao1 	燒	c=4 d=1.48162 t=9469
shao1 si3 	燒死	c=1 d=0.782705 t=9469
shao3 	少	c=1 d=0.484325 t=9469
shao3 chi1 	少喫	c=1 d=0.449329 t=9469
shao4 zhan4 	哨站	c=1 d=0.120032 t=9469
she2 	蛇	c=1 d=0.025223 t=9469
she4 	社	c=1 d=0.780244 t=9469
she4 	設	c=2 d=1.32215 t=9469
she4 ding4 	設定	c=5 d=3.16786 t=9469
she4 ji4 	設計	c=4 d=2.29638 t=9469
she4 jiao1 	社交	c=1 d=0.423162 t=9469
she4 qun2 	社羣	c=2 d=0.453316 t=9469
she4 she4 	射射	c=1 d=0.075774 t=9469
she4 tuan2 	社團	c=1 d=0.744532 t=9469
she4 zai4 	射在	c=1 d=0.625002 t=9469
she4 zhi4 	設置	c=3 d=1.88945 t=9469
shei2 	誰	c=2 d=0.600496 t=9469
shei2 yao1 	誰要	c=1 d=0.084163 t=9469
shen1 	深	c=1 d=0.808762 t=9469
shen1 ban3 yan2 	深板岩	c=1 d=0.740818 t=9469
shen1 du4 	深度	c=1 d=0.557106 t=9469
shen1 hai3 	深海	c=1 d=0.904837 t=9469
shen1 shang4 	身上	c=4 d=1.33888 t=9469
shen1 shou3 	伸手	c=1 d=0.32628 t=9469
shen1 ti3 	身體	c=1 d=0.786628 t=9469
shen2 	神	c=1 d=0.904837 t=9469
shen2 dian4 	神殿	c=2 d=1.19136 t=9469
shen2 fa2 	神罰	c=1 d=0.634448 t=9469
shen2 li4 	神力	c=1 d=0.900325 t=9469
shen2 me5 	什麼	c=24 d=3.1273 t=9469
shen2 mi4 	神祕	c=1 d=0.822835 t=9469
shen2 qi4 	神器	c=1 d=0.467666 t=9469
shen2 sheng4 	神聖	c=3 d=0.890364 t=9469
shen4 zhi4 	甚至	c=4 d=1.61884 t=9469
sheng1 	升	c=1 d=0.690734 t=9469
sheng1 	生	c=3 d=1.41262 t=9469
sheng1 	聲	c=1 d=0.574072 t=9469
sheng1 cheng2 	生成	c=3 d=0.826959 t=9469
sheng1 cheng2 shi4 	生成式	c=1 d=0.900325 t=9469
sheng1 cun2 	生存	c=1 d=0.748264 t=9469
sheng1 guai4 	生怪	c=6 d=2.96268 t=9469
sheng1 huo2 	生活	c=4 d=1.32883 t=9469
sheng1 huo2 le5 	生活了	c=1 d=1 t=9469
sheng1 ji2 	升級	c=11 d=3.06353 t=9469
sheng1 ri4 	生日	c=2 d=1.57178 t=9469
sheng1 wu4 	生物	c=1 d=0.852144 t=9469
sheng1 yin1 	聲音	c=3 d=0.933239 t=9469
sheng1 zai4 	生在	c=1 d=0.927743 t=9469
sheng2 jie2 	繩結	c=2 d=1.62609 t=9469
sheng4 jing1 	聖經	c=1 d=0.621885 t=9469
sheng4 li4 	勝利	c=1 d=0.946485 t=9469
sheng4 xia5 	剩下	c=1 d=0.064894 t=9469
shi1 	師	c=4 d=1.34179 t=9469
shi1 bai4 	失敗	c=2 d=0.0650587 t=9469
shi2 	十	c=1 d=0.865022 t=9469
shi2 	時	c=1 d=0.357007 t=9469
shi2 	石	c=6 d=0.789545 t=9469
shi2 bei1 	石碑	c=5 d=1.47163 t=9469
shi2 hou4 	時候	c=9 d=1.97358 t=9469
shi2 hua4 	實話	c=1 d=0.860708 t=9469
shi2 ji4 shang4 	實際上	c=3 d=0.798583 t=9469
shi2 jian1 	時間	c=8 d=2.32067 t=9469
shi2 li4 	實力	c=1 d=0.193013 t=9469
shi2 ti3 	實體	c=1 d=0.980199 t=9469
shi2 tou5 	石頭	c=2 d=1.28177 t=9469
shi2 ying1 	石英	c=3 d=1.61407 t=9469
shi2 zai4 shi4 	實在是	c=1 d=0.923116 t=9469
shi3 	使	c=1 d=0.744532 t=9469
shi3 	始	c=2 d=0.866041 t=9469
shi3 lai2 mu3 	史萊姆	c=14 d=3.56892 t=9469
shi3 wo3 	使我	c=3 d=1.34293 t=9469
shi3 yong4 	使用	c=3 d=1.62563 t=9469
shi3 zhe3 	使者	c=4 d=1.4226 t=9469
shi4 	事	c=2 d=0.845283 t=9469
shi4 	式	c=1 d=0.955997 t=9469
shi4 	是	c=135 d=10.4414 t=9469
shi4 	試	c=3 d=1.0095 t=9469
shi4 bu4 shi4 	是不是	c=5 d=0.991134 t=9469
shi4 de5 	是的	c=1 d=0.447088 t=9469
shi4 fang4 	釋放	c=2 d=0.49086 t=9469
shi4 ge4 	是個	c=1 d=0.215456 t=9469
shi4 jie4 	世界	c=5 d=1.64844 t=9469
shi4 pin3 	飾品	c=3 d=1.42309 t=9469
shi4 qing2 	事情	c=3 d=1.11388 t=9469
shi4 shei2 	是誰	c=1 d=0.506617 t=9469
shi4 shi2 hou4 	是時候	c=2 d=1.20988 t=9469
shi4 shi5 	試試	c=3 d=1.14501 t=9469
shi4 xun4 	視訊	c=1 d=0.516851 t=9469
shi4 you3 	室友	c=2 d=0.824611 t=9469
shi4 zai4 	是在	c=1 d=0.327915 t=9469
shi4 zhe5 	試着	c=5 d=2.20823 t=9469
shou1 	收	c=1 d=0.99005 t=9469
shou1 ge1 	收割	c=1 d=1 t=9469
shou1 rong2 	收容	c=1 d=0.951229 t=9469
shou1 rong2 jian1 	收容間	c=1 d=0.265803 t=9469
shou3 	手	c=6 d=1.97614 t=9469
shou3 bing3 	手柄	c=1 d=0.0198411 t=9469
shou3 dong4 	手動	c=2 d=0.895834 t=9469
shou3 ji1 	手機	c=2 d=1.68921 t=9469
shou3 ji1 xuan3 zi4 	手機選字	c=1 d=0.839457 t=9469
shou3 shang4 	手上	c=1 d=0.557106 t=9469
shou3 wan4 	手腕	c=1 d=0.427415 t=9469
shou3 wei4 	守衛	c=1 d=0.909373 t=9469
shou4 bu4 liao3 	受不了	c=1 d=0.790571 t=9469
shou4 dao4 	受到	c=1 d=0.227638 t=9469
shou4 dian3 	受點	c=0 d=0.0826959 t=9469
shou4 dian3 shang1 	受點傷	c=1 d=0.831104 t=9469
shou4 nve4 	受虐	c=0 d=0.0946485 t=9469
shou4 nve4 yu4 	受虐欲	c=1 d=0.951229 t=9469
shu1 	書	c=19 d=2.34593 t=9469
shu1 	輸	c=1 d=0.806541 t=9469
shu1 gui4 	書櫃	c=1 d=0.470011 t=9469
shu1 yuan4 	書院	c=2 d=1.26055 t=9469
shu1 zhuo1 	書桌	c=1 d=0.0505395 t=9469
shu2 xi1 	熟悉	c=2 d=1.57958 t=9469
shu4 	數	c=1 d=0.410656 t=9469
shu4 	樹	c=10 d=2.1018 t=9469
shu4 	術	c=1 d=0.470011 t=9469
shu4 miao2 	樹苗	c=1 d=0.802519 t=9469
shu4 zhi2 	數值	c=1 d=0.856415 t=9469
shua1 	刷	c=9 d=3.34673 t=9469
shua1 dao4 	刷到	c=1 d=0.985112 t=9469
shua1 le5 	刷了	c=1 d=0.213312 t=9469
shua1 wan2 	刷完	c=1 d=0.729789 t=9469
shuai1 si3 	摔死	c=1 d=0.421052 t=9469
shuang3 	爽	c=3 d=0.973909 t=9469
shui3 	水	c=1 d=0.66034 t=9469
shui3 jiao3 	水餃	c=1 d=0.985112 t=9469
shui3 long2 tou2 	水龍頭	c=1 d=0.946485 t=9469
shui4 jiao4 	睡覺	c=5 d=1.41387 t=9469
shun4 bian4 	順便	c=7 d=2.87107 t=9469
shun4 xu4 	順序	c=1 d=0.40657 t=9469
shuo1 	說	c=24 d=5.7047 t=9469
shuo1 chu1 	說出	c=1 d=0.965605 t=9469
shuo1 ci2 	說詞	c=2 d=1.46691 t=9469
shuo1 de5 	說的	c=3 d=1.44958 t=9469
shuo1 hua4 	說話	c=1 d=0.367879 t=9469
shuo1 ming2 	說明	c=1 d=0.57695 t=9469
shuo1 shi2 hua4 	說實話	c=2 d=0.612049 t=9469
shuo1 zhen1 de5 	說真的	c=1 d=0.755784 t=9469
shuo4 	碩	c=1 d=0.609571 t=9469
si1 chou2 	絲綢	c=3 d=1.04592 t=9469
si1 ji1 	司機	c=2 d=0.84248 t=9469
si1 liao2 	私聊	c=1 d=0.995012 t=9469
si3 	死	c=5 d=1.23345 t=9469
si3 diao4 	死掉	c=2 d=0.562705 t=9469
si3 ding4 	死定	c=1 d=0.852144 t=9469
si3 hou4 	死後	c=1 d=0.045502 t=9469
si3 le5 	死了	c=4 d=0.742991 t=9469
si3 ling2 	死靈	c=2 d=0.987836 t=9469
si3 ling2 fa3 shi1 	死靈法師	c=2 d=1.36526 t=9469
si3 wang2 	死亡	c=1 d=0.110251 t=9469
si3 xian4 	死線	c=1 d=0.900325 t=9469
si3 zai4 	死在	c=1 d=0.343009 t=9469
si4 ding3 	四頂	c=1 d=0.847894 t=9469
si4 fu2 qi4 	伺服器	c=6 d=3.18245 t=9469
si4 hu1 	似乎	c=1 d=0.603506 t=9469
si4 miao4 	寺廟	c=1 d=0.579842 t=9469
si4 ye4 cao3 	四葉草	c=1 d=0.0125254 t=9469
song4 le5 	送了	c=1 d=0.40657 t=9469
sou1 wan2 	搜玩	c=1 d=0.690734 t=9469
su4 du4 	速度	c=1 d=0.0072265 t=9469
su4 she4 	宿舍	c=2 d=0.993024 t=9469
suan4 	算	c=3 d=1.97354 t=9469
suan4 	蒜	c=1 d=0.540641 t=9469
suan4 shi4 	算是	c=1 d=0.597501 t=9469
sui1 ran2 	雖然	c=10 d=2.10124 t=9469
sui2 bian4 	隨便	c=3 d=0.796225 t=9469
sui2 ji1 	隨機	c=3 d=1.67955 t=9469
sui2 ji1 ke4 	隨機刻	c=1 d=0.304221 t=9469
sui2 shi2 	隨時	c=2 d=0.931867 t=9469
sui4 	歲	c=2 d=1.90727 t=9469
sui4 pian4 	碎片	c=3 d=0.220027 t=9469
sui4 shi2 	碎石	c=1 d=0.470011 t=9469
suo1 fang4 	縮放	c=1 d=0.83527 t=9469
suo1 quan1 	縮圈	c=1 d=0.774916 t=9469
suo3 	所	c=2 d=0.669445 t=9469
suo3 wei4 	所謂	c=1 d=0.600496 t=9469
suo3 yi3 	所以	c=33 d=4.39652 t=9469
suo3 yi3 qu4 	所以去	c=1 d=0.540641 t=9469
suo3 yi3 wo3 	所以我	c=1 d=0.806541 t=9469
suo3 you3 	所有	c=4 d=1.6549 t=9469
ta1 	他	c=67 d=6.40422 t=9469
ta1 de5 	他的	c=6 d=2.18787 t=9469
ta1 hui4 	他會	c=0 d=0.0559898 t=9469
ta1 hui4 fang4 	他會放	c=1 d=0.562705 t=9469
ta1 jiu4 	他就	c=1 d=0.421052 t=9469
ta1 ma1 	他媽	c=2 d=1.28259 t=9469
ta1 men5 	他們	c=6 d=2.22906 t=9469
ta1 shi4 	他是	c=2 d=1.24091 t=9469
ta1 shi4 bu2 shi4 	他是不是	c=1 d=0.970446 t=9469
ta1 shi4 zai4 	他是在	c=1 d=0.810584 t=9469
ta1 yao1 	他要	c=3 d=1.35133 t=9469
ta1 you3 	他有	c=1 d=0.444478 t=9469
ta1 you3 shuo1 	他有說	c=1 d=1 t=9469
ta1 zai4 	他在	c=1 d=0.774916 t=9469
ta1 zuo4 	他做	c=1 d=0.0146986 t=9469
ta3 	塔	c=6 d=1.91307 t=9469
tai2 	台	c=1 d=0.714383 t=9469
tai2 	臺	c=1 d=0.701173 t=9469
tai2 wan1 	臺灣	c=1 d=0.634448 t=9469
tai2 zi5 	檯子	c=1 d=0.203926 t=9469
